0.495491 2.0182 0.491938 0.640828 0.755326 0.797887 0.812343 1 -0.495491 -0.727752 -0.6056 -0.700655 -0.810128 -0.981021 -0.812343 14 45.9375 166.889 235.109 263.71 1554.11
0.498998 2.00402 0.0235625 0.701172 0.765563 0.807879 0.823128 1 -0.436623 -0.639341 -0.748497 -0.806973 -0.778437 -1.00338 -0.823128 17.75 69.9375 104 170.484 283.56 1490.16
0.502505 1.99003 0.109437 0.715172 0.776326 0.804918 0.829142 1 -0.565318 -0.706648 -0.760737 -0.710573 -0.806521 -1.02581 -0.829142 15.75 57.4375 103.972 216.109 293.59 1429.78
0.506012 1.97624 0.233187 0.705359 0.778437 0.792402 0.831297 1 -0.506012 -0.774831 -0.850381 -0.818316 -0.738778 -1.04831 -0.831297 14 45.9375 77.3056 174.484 347.36 1372.71
0.509519 1.96264 0.0881875 0.705547 0.763146 0.805668 0.825102 1 -0.573209 -0.780201 -0.792585 -0.800104 -0.843254 -1.07091 -0.825102 15.75 45.9375 102.556 169.734 254.39 1318.69
0.513026 1.94922 0.161937 0.710703 0.783937 0.816449 0.827332 1 -0.577154 -0.737475 -0.805166 -0.805611 -0.841363 -1.09361 -0.827332 15.75 48.75 95.3056 184.734 248.16 1267.5
0.516533 1.93598 0.363937 0.721359 0.787951 0.81809 0.840612 1 -0.5811 -0.726375 -0.731755 -0.811118 -0.787713 -1.11642 -0.840612 15.75 57.4375 133 186.734 326.75 1218.92
0.52004 1.92293 0.288062 0.703922 0.774451 0.821215 0.838222 1 -0.585045 -0.715055 -0.729501 -0.820688 -0.886668 -1.13934 -0.838222 15.75 57 132.639 193.438 209.19 1172.78
0.523547 1.91005 0.0324375 0.722047 0.784549 0.82427 0.844207 1 -0.58899 -0.801681 -0.858036 -0.818042 -0.835058 -1.16239 -0.844207 15.75 45.9375 88.2222 187 276.39 1128.92
0.527054 1.89734 0.179187 0.720203 0.790701 0.828457 0.846767 1 -0.592936 -0.807052 -0.724699 -0.835875 -0.872275 -1.18556 -0.846767 15.75 45.9375 136.75 183.109 233.39 1087.18
0.530561 1.8848 0.0566875 0.675484 0.303285 0.824926 0.847982 1 -0.397921 -0.729522 -0.729522 -0.820712 -0.923176 -1.20888 -0.847982 18 57 145.75 190.437 187.96 1047.42
0.534068 1.87242 0.466187 0.726203 0.795104 0.829535 0.854967 1 -0.400551 -0.667585 -0.749179 -0.838654 -0.827806 -1.23234 -0.854967 0 69 117.639 175.734 283 1009.52
0.537575 1.86021 0.0909375 0.724422 0.792201 0.830621 0.855452 1 -0.604772 -0.755965 -0.87356 -0.894559 -0.927317 -1.25595 -0.855452 15.75 54.4375 91.75 155.109 211.75 973.36
0.541082 1.84815 0.422937 0.724516 0.803076 0.835738 0.855387 1 -0.338176 -0.727079 -0.834168 -0.934212 -0.827856 -1.27972 -0.855387 4.75 56.4375 109.75 124.859 282.64 938.838
0.544589 1.83625 0.539562 0.728359 0.797312 0.838543 0.858082 1 -0.612663 -0.765829 -0.794193 -0.842411 -0.923079 -1.30365 -0.858082 15.75 54.4375 122.75 186.437 222.79 905.855
0.548096 1.8245 0.0384375 0.730172 0.794799 0.837238 0.860032 1 -0.616608 -0.582352 -0.799307 -0.912066 -0.937244 -1.32774 -0.860032 15.75 66.75 117.75 155.109 221.36 874.323
0.551603 1.8129 0.0655625 0.730234 0.801687 0.836699 0.862112 1 -0.620554 -0.775692 -0.896355 -0.857571 -0.918419 -1.35201 -0.862112 15.75 57.4375 91.75 191.234 248.11 844.158
0.55511 1.80144 0.537562 0.726172 0.804187 0.838121 0.860122 1 -0.624499 -0.850013 -0.840375 -0.915065 -0.924259 -1.37645 -0.860122 15.75 45.9375 118.972 146.359 235.11 815.284
0.558617 1.79013 0.434562 0.736391 0.801618 0.841918 0.864197 1 -0.628444 -0.855383 -0.861202 -0.920846 -0.935684 -1.40106 -0.864197 15.75 45.9375 105.75 156.359 234.75 787.629
0.562124 1.77897 0.543812 0.729484 0.803049 0.843074 0.864957 1 -0.562124 -0.755354 -0.913452 -0.922235 -0.952801 -1.42587 -0.864957 14 56.4375 97.75 165.937 216.79 761.128
0.565631 1.76794 0.501437 0.737797 0.809174 0.841863 0.868062 1 -0.636335 -0.866123 -0.840591 -0.901475 -0.919151 -1.45086 -0.868062 15.75 45.9375 120.972 173.75 270.75 735.72
0.569138 1.75704 0.0284375 0.733609 0.808687 0.846598 0.869657 1 -0.640281 -0.871493 -0.956468 -0.982653 -0.882164 -1.47605 -0.869657 15.75 45.9375 77.3056 124.859 295 711.346
0.572645 1.74628 0.539312 0.738766 0.808271 0.847527 0.869482 1 -0.644226 -0.644226 -0.914642 -0.970813 -0.944865 -1.50143 -0.869482 15.75 73 97.6389 140.234 233 687.955
0.576152 1.73565 0.543312 0.741078 0.812618 0.848301 0.871142 1 -0.648171 -0.72019 -0.824218 -0.972257 -0.959294 -1.52701 -0.871142 15.75 59 117.306 138 237.11 665.496
0.579659 1.72515 0.289187 0.738047 0.811035 0.847879 0.873302 1 -0.652117 -0.869489 -0.885591 -0.964589 -0.991217 -1.5528 -0.873302 15.75 46 107.889 158.109 221.36 643.923
0.583166 1.71478 0.0659375 0.742203 0.813021 0.848309 0.874822 1 -0.656062 -0.856526 -0.955745 -0.974981 -0.976804 -1.57879 -0.874822 15.75 45.9375 88.2222 135.438 221.75 623.192
0.586673 1.70453 0.527562 0.743109 0.815743 0.853129 0.872312 1 -0.660008 -0.825009 -0.945196 -1.01293 -1.00028 -1.605 -0.872312 15.75 57.4375 95.2222 124.859 221.19 603.262
0.59018 1.6944 0.265312 0.743672 0.816187 0.852059 0.874302 1 -0.663953 -0.903714 -0.959043 -0.959043 -1.02691 -1.63142 -0.874302 15.75 45.9375 91.75 167 190.96 584.095
0.593687 1.68439 0.0021875 0.742734 0.813757 0.853965 0.874902 1 -0.667898 -0.909084 -0.964742 -0.974018 -1.01521 -1.65806 -0.874902 15.75 45.9375 91.75 155.937 215.36 565.655
0.597194 1.6745 0.543187 0.741828 0.814646 0.850684 0.876902 1 -0.671844 -0.914454 -0.91238 -1.0171 -1.03016 -1.68493 -0.876902 15.75 45.9375 113.889 136.438 193.75 547.908
0.600701 1.66472 0.544687 0.744359 0.815521 0.852793 0.878832 1 -0.675789 -0.919824 -0.901052 -1.01838 -1.0302 -1.71202 -0.878832 15.75 45.9375 110 140.234 201.51 530.821
0.604208 1.65506 0.547312 0.745109 0.816993 0.856402 0.879777 1 -0.679734 -0.86855 -0.981839 -1.01488 -1.00299 -1.73934 -0.879777 15.75 54.75 91.75 141.734 232.76 514.366
0.607715 1.64551 0.544062 0.748578 0.818812 0.856605 0.877477 1 -0.68368 -0.930564 -0.953776 -1.04451 -0.98146 -1.76689 -0.877477 15.75 45.9375 111.306 125.75 276.71 498.512
0.611222 1.63607 0.551812 0.748641 0.820479 0.85823 0.880407 1 -0.53482 -0.878632 -1.02719 -1.02666 -1.06047 -1.79468 -0.880407 11.75 54.75 77.3056 144.734 190.91 483.235
0.614729 1.62673 0.551812 0.749172 0.819882 0.858543 0.881402 1 -0.691571 -0.941304 -1.00747 -0.979725 -1.0266 -1.82271 -0.881402 15.75 45.9375 88.2222 173.75 227.44 468.507
0.618236 1.6175 0.547437 0.748703 0.821687 0.858887 0.881027 1 -0.695516 -0.946675 -1.03898 -1.06742 -1.07882 -1.85098 -0.881027 15.75 45.9375 77.3056 127.859 189.99 454.306
0.621743 1.60838 0.538437 0.748484 0.82309 0.859379 0.882957 1 -0.699461 -0.777179 -1.0017 -1.05891 -1.04453 -1.87949 -0.882957 15.75 66 92.2222 133.438 236.04 440.608
0.625251 1.59936 0.550312 0.750141 0.823507 0.859441 0.884242 1 -0.703407 -0.957415 -0.955244 -1.06976 -1.10357 -1.90826 -0.884242 15.75 45.9375 102.889 126.609 173.91 427.392
0.628758 1.59044 0.550687 0.747391 0.822604 0.860668 0.884972 1 -0.707352 -0.962785 -0.9868 -1.04629 -1.06889 -1.93728 -0.884972 15.75 45.9375 105.306 143.109 212 414.638
0.632265 1.58162 0.549687 0.750984 0.823368 0.861832 0.884977 1 -0.711298 -0.889122 -1.03621 -1.09164 -1.10962 -1.96655 -0.884977 15.75 60.4375 85.2222 124.859 175.99 402.326
0.635772 1.57289 0.345312 0.749891 0.826021 0.863176 0.886167 1 -0.715243 -0.973525 -1.03313 -1.0679 -1.14757 -1.99609 -0.886167 15.75 45.9375 91.75 148.734 140.79 390.438
0.639279 1.56426 0.555562 0.752672 0.826049 0.863059 0.886112 1 -0.719188 -0.978895 -1.07434 -1.10375 -1.12513 -2.02589 -0.886112 15.75 45.9375 77.3056 124.859 171.96 378.956
0.642786 1.55573 0.552687 0.754078 0.825965 0.864645 0.885967 1 -0.482089 -0.984265 -1.08024 -1.09474 -1.13452 -2.05595 -0.885967 21 45.9375 77.3056 127.437 173.91 367.864
0.646293 1.54729 0.554187 0.753703 0.827396 0.863598 0.886887 1 -0.727079 -0.989636 -1.08613 -1.13606 -1.09547 -2.08628 -0.886887 15.75 45.9375 77.3056 108.984 216.79 357.147
0.6498 1.53894 0.554562 0.752328 0.825146 0.863996 0.887592 1 -0.731025 -0.995006 -1.09202 -1.10161 -1.16314 -2.11688 -0.887592 15.75 45.9375 77.3056 140.234 156.36 346.789
0.653307 1.53067 0.552812 0.751297 0.826632 0.863215 0.887837 1 -0.73497 -1.00038 -1.09792 -1.14839 -1.17922 -2.14776 -0.887837 15.75 45.9375 77.3056 108.984 140.79 336.775
0.656814 1.5225 0.552687 0.753391 0.827826 0.865238 0.888487 1 -0.738915 -1.00575 -1.04908 -1.15456 -1.14942 -2.17892 -0.888487 15.75 45.9375 98.6389 108.984 186 327.093
0.660321 1.51442 0.553437 0.751766 0.826465 0.865363 0.888832 1 -0.742861 -1.01112 -1.07302 -1.0885 -1.19188 -2.21036 -0.888832 15.75 45.9375 91.75 156.359 140.79 317.729
0.663828 1.50642 0.551312 0.754047 0.828743 0.866723 0.889607 1 -0.746806 -1.01649 -1.1156 -1.14614 -1.18161 -2.24208 -0.889607 15.75 45.9375 77.3056 124.859 158.64 308.671
0.667335 1.4985 0.555812 0.755484 0.827937 0.866949 0.889527 1 -0.750752 -1.001 -1.12149 -1.16784 -1.2012 -2.2741 -0.889527 15.75 46 77.3056 110 142 299.908
0.670842 1.49066 0.551812 0.754984 0.828146 0.86566 0.890067 1 -0.754697 -0.964335 -1.12739 -1.15825 -1.19745 -2.3064 -0.890067 15.75 54.75 77.3056 124.859 157.51 291.427
0.674349 1.48291 0.557687 0.757516 0.828118 0.866637 0.889752 1 -0.758642 -1.0326 -1.09582 -1.15377 -1.18348 -2.339 -0.889752 15.75 45.9375 91.75 135.609 175.99 283.219
0.677856 1.47524 0.557562 0.756234 0.829312 0.867137 0.890232 1 -0.762588 -0.953235 -1.06386 -1.17036 -1.22353 -2.3719 -0.890232 15.75 60.4375 97.3056 124.859 140.79 275.273
0.681363 1.46765 0.556562 0.755672 0.830479 0.866887 0.890827 1 -0.766533 -1.02204 -1.14507 -1.16045 -1.21623 -2.4051 -0.890827 15.75 46 77.3056 139.438 157.51 267.579
0.68487 1.46013 0.554312 0.755922 0.830257 0.867699 0.890777 1 -0.770478 -1.04871 -1.07487 -1.17712 -1.23619 -2.4386 -0.890777 15.75 45.9375 97.3056 125.75 140.79 260.127
0.688377 1.45269 0.556437 0.757516 0.829076 0.868793 0.891692 1 -0.774424 -1.05408 -1.11861 -1.16701 -1.22187 -2.47241 -0.891692 15.75 45.9375 94.75 143.234 159.75 252.91
0.691884 1.44533 0.555937 0.757266 0.830854 0.868465 0.891397 1 -0.778369 -1.03783 -1.16275 -1.17296 -1.24885 -2.50653 -0.891397 15.75 46 77.3056 140.234 140.79 245.918
0.695391 1.43804 0.556937 0.757984 0.831312 0.86966 0.892382 1 -0.434619 -1.06482 -1.13001 -1.20064 -1.21346 -2.54097 -0.892382 20.75 45.9375 91.75 124.859 192.99 239.143
0.698898 1.43082 0.554812 0.757141 0.831618 0.868566 0.892597 1 -0.78626 -0.960984 -1.10659 -1.20669 -1.24753 -2.57573 -0.892597 15.75 60 102 124.859 157.51 232.578
0.702405 1.42368 0.554937 0.758109 0.83141 0.869488 0.893232 1 -0.790205 -1.07556 -1.18043 -1.2347 -1.26784 -2.6108 -0.893232 15.75 45.9375 77.3056 108.984 140.79 226.214
0.705912 1.41661 0.557187 0.758422 0.832285 0.869879 0.892717 1 -0.794151 -1.08093 -1.18632 -1.2188 -1.27417 -2.6462 -0.892717 15.75 45.9375 77.3056 124.859 140.79 220.044
0.709419 1.4096 0.556687 0.757672 0.832243 0.869973 0.893577 1 -0.798096 -1.0863 -1.19222 -1.20269 -1.2202 -2.68193 -0.893577 15.75 45.9375 77.3056 130.234 203.64 214.063
0.712926 1.40267 0.557312 0.757391 0.832299 0.86948 0.893422 1 -0.802042 -1.09167 -1.1288 -1.17521 -1.24406 -2.71799 -0.893422 15.75 45.9375 102 153.359 193.99 208.262
